case_id,dice,iou,sensitivity,specificity,precision,area_error,boundary_distance_proxy,mean_probability_inside_pred,empty_prediction
tensor(316),0.9440019309679821,0.8939428571431601,0.9074245939677859,0.9832560535806825,0.9836519114688643,0.07749419953573812,12.703109501226795,0.899562418460846,False
tensor(891),0.8110616283105921,0.6821729768541084,0.8343117353385949,0.9140755458794012,0.7890722291418167,0.05733252866594978,13.608322601131817,0.8812260627746582,False
tensor(205),0.6196414653304895,0.44889892719091473,0.9925093632968153,0.9850158337839113,0.45042492920960764,1.2034956303116735,32.798595618797044,0.7789027690887451,False
tensor(726),0.9168080593851622,0.8463948308784258,0.8577310382466504,0.9940498490424795,0.9846250213542246,0.1288754402493731,5.606427075472787,0.932694673538208,False
tensor(129),0.1369988126848388,0.07353662124646007,0.08633590423522117,0.9734032260902155,0.3315649867669512,0.73961091284978,19.134645076057645,0.756397008895874,False
tensor(66),0.42328042328300924,0.2684563758430869,0.30080938117837736,0.9620623934196769,0.7139615791905315,0.5786756739495336,22.008315091000835,0.8214653134346008,False
tensor(1220),0.9798124511592218,0.9604238478235643,0.9864288992330268,0.9917864884752465,0.973284171033228,0.013505539893702841,1.2734967401540804,0.9195199608802795,False
tensor(265),0.2886454183337784,0.1686648818627789,0.3059543919065466,0.9365953947369464,0.27319004526257185,0.11993243242990008,25.586403304402474,0.7773081064224243,False
tensor(523),0.9336641139042858,0.8755816305912284,0.9507908611610107,0.9935884822248564,0.9171434625997639,0.03668717047371074,2.292172455350645,0.9163651466369629,False
tensor(731),0.826531569566439,0.7043492165038028,0.8720182124134216,0.9566142911263027,0.7855550601891613,0.11006631693447425,8.349144881606861,0.8466891646385193,False
tensor(279),0.9011224927930408,0.8200390734031815,0.8531854346950858,0.985595132148135,0.9547670111135714,0.1063940995405866,6.491257340342926,0.9333510398864746,False
tensor(1214),0.8834474885851401,0.7912278908108451,0.9809861832934341,0.967179558346545,0.8035510331242492,0.22081379135225232,5.421236273568265,0.9381614923477173,False
tensor(69),0.47737333989392783,0.3135196252661739,0.3135196252661739,1.0,1.0,0.6864803747338261,29.175480730280025,0.8783740997314453,False
tensor(1069),0.8461051298322545,0.7332601536870378,0.986220472441623,0.9889613252708664,0.7408502772739058,0.33120078738527553,3.6332345382135847,0.8798620700836182,False
tensor(1370),0.9361125888671659,0.8798981725622339,0.9891659852822039,0.9782070598364575,0.8884604792078541,0.11334832379279079,3.355257854400544,0.9273061752319336,False
tensor(53),0.4502171215923525,0.2905033523537425,0.4993979012644177,0.9300102138205883,0.4098545814003974,0.21847583003236754,22.534530492674392,0.7841896414756775,False
tensor(864),0.8444295999411994,0.7307469972398308,0.7450068757792875,0.9940714214662408,0.9744753747325526,0.2354790125058249,8.461689591034391,0.9230626225471497,False
tensor(1373),0.779767064943727,0.6390313214330078,0.67383232362925,0.9833416359470293,0.9252236135963755,0.27170868347161936,11.801504123006344,0.8802059292793274,False
tensor(1267),0.40772750382044065,0.2560664112507014,0.9703569268015513,0.9278211730821536,0.2580852775662416,2.7598306108433253,27.16386664875726,0.8283064961433411,False
tensor(1178),0.8143377205316623,0.6868209730898999,0.9098873592046378,0.9918827614251433,0.7369488089337584,0.23466833540458895,5.209461362854687,0.9060249924659729,False
tensor(470),0.6675286891923787,0.5009704027292341,0.9800664451836704,0.9682321966293521,0.5061274509924969,0.9364024679194873,9.291634080283652,0.8818457126617432,False
tensor(708),0.7849043019152523,0.6459608927548295,0.6837758728864334,0.9899946399857245,0.9211378679070393,0.2576834622594848,9.079232360678203,0.8265323042869568,False
tensor(109),0.2299983837108857,0.12994247101118644,0.12994247101118644,1.0,1.0,0.8700575289888135,45.946332168768215,0.8766549229621887,False
tensor(1208),0.9149463785388073,0.8432268787852117,0.9836576414376867,0.9529308151483453,0.8552077062019554,0.15019735475278584,7.8822251618319665,0.9020561575889587,False
tensor(1338),0.07303303304416776,0.03790051117020446,0.040238252825410485,0.9919628843931771,0.39480519488379157,0.8980807412190857,36.90411952416141,0.5550262331962585,False
tensor(1404),0.4293344289353054,0.27334554017072077,0.9569597069636484,0.9576221215319384,0.27674788137508616,2.4578754576503776,14.127582084870015,0.7808113694190979,False
tensor(1377),0.5632754342567223,0.39205526772918586,1.0,0.9782137773101779,0.39205526772918586,1.5506607927807643,8.767222838353742,0.9082219004631042,False
tensor(476),0.506226388701466,0.3388909704132842,0.8811495372683318,0.9482538632390589,0.35512367492432034,1.4812469556024723,12.22071090183664,0.8516284227371216,False
tensor(953),0.8241115609556442,0.7008416220409174,0.9997271487039638,0.9747377608249831,0.7009757030858814,0.42619372440856224,5.788393497253625,0.9285383820533752,False
tensor(801),0.9652448657191915,0.9328244274823811,0.9780471072495301,0.9965338521655306,0.9527734462028787,0.02652641207348442,5.9722100039750545,0.9349806308746338,False
tensor(1218),0.967473850122027,0.9369969469894949,0.992941176470692,0.9930877145192163,0.9432802458795295,0.052647058822755194,1.4287527909511555,0.9403142929077148,False
tensor(463),0.29795748229013785,0.1750587774375484,0.2031374332249274,0.9751317435979219,0.5587867417273675,0.6364669773714167,22.361411958167032,0.763536810874939,False
tensor(81),0.38252866139355585,0.23649795348162622,0.23653730946137078,0.9998591152437311,0.99929696287965,0.7632962790362667,42.463029341916766,0.913557767868042,False
tensor(1331),0.8694696700388796,0.7690812417828079,0.9738651994499828,0.9288904355897204,0.7852889667262972,0.24013610366871688,8.878389811781195,0.9117866158485413,False
tensor(491),0.874061889586984,0.7762965668411925,0.8817672682040704,0.9892118916248221,0.8664900122326439,0.017631196846761437,4.546336482451856,0.8876606822013855,False
tensor(681),0.9786455911979255,0.9581841354616794,0.9716290233245996,0.9861977117259332,0.9857642357642802,0.014339343959584161,5.464492556894577,0.9204572439193726,False
